"field_date","site_reach","site","reach","estimator","transect","orientation","depth_cm","green_algae","Microcoleus","Anabaena_Cylindrospermum","bare_biofilm","other_N_fixers","Micro_pres","Ana_Cyl_pres","riffle_rapid"
"2023-09-24","SFE-M-2","SFE-M","2","TAE",135,"50%","23",0,0,0,100,0,"y","y","n"
"2023-09-24","SFE-M-2","SFE-M","2","TAE",150,"75%","31",0,0,0,100,0,"y","y","n"
"2023-06-20","SFE-M-3","SFE-M","3","JZ",0,"50%","83",0,0,0,100,0,"n","n","n"
"2023-06-20","SFE-M-3","SFE-M","3","JZ",15,"25%","53",0,0,0,100,0,"n","n","n"
"2023-06-20","SFE-M-3","SFE-M","3","JZ",30,"50%","93",0,0,0,100,0,"n","n","n"
"2023-06-20","SFE-M-3","SFE-M","3","JZ",45,"25%","60",0,0,0,100,0,"n","n","n"
"2023-06-20","SFE-M-3","SFE-M","3","JZ",60,"50%","78",0,0,0,100,0,"n","n","n"
"2023-06-20","SFE-M-3","SFE-M","3","JZ",75,"25%","44",0,0,0,100,0,"n","n","n"
"2023-06-20","SFE-M-3","SFE-M","3","JZ",90,"50%","73",25,0,0,75,0,"n","n","n"
"2023-06-20","SFE-M-3","SFE-M","3","JZ",105,"25%","28",1,0,0,99,0,"n","n","y"
"2023-06-20","SFE-M-3","SFE-M","3","JZ",120,"50%","45",0,0,0,100,0,"n","n","y"
"2023-06-20","SFE-M-3","SFE-M","3","JZ",135,"25%","27",1,0,0,99,0,"n","n","y"
"2023-06-20","SFE-M-3","SFE-M","3","JZ",150,"50%","54",1,0,0,98,1,"n","n","y"
"2023-06-25","SFE-M-3","SFE-M","3","JZ",0,"50%","78",1,0,0,99,0,"n","n","n"
"2023-06-25","SFE-M-3","SFE-M","3","JZ",15,"50%","87",0,0,0,100,0,"n","n","n"
"2023-06-25","SFE-M-3","SFE-M","3","JZ",30,"25%","54",0,0,0,99,1,"n","n","n"
"2023-06-25","SFE-M-3","SFE-M","3","JZ",45,"50%","80",0,0,0,100,0,"n","n","n"
"2023-06-25","SFE-M-3","SFE-M","3","JZ",60,"50%","77",0,0,0,100,0,"n","n","n"
"2023-06-25","SFE-M-3","SFE-M","3","JZ",75,"25%","47",0,0,0,100,0,"n","n","n"
"2023-06-25","SFE-M-3","SFE-M","3","JZ",90,"50%","65",1,0,0,99,0,"n","n","n"
"2023-06-25","SFE-M-3","SFE-M","3","JZ",105,"25%","33",0,0,0,99,1,"n","n","y"
"2023-06-25","SFE-M-3","SFE-M","3","JZ",120,"25%","24",0,0,0,100,0,"n","n","y"
"2023-06-25","SFE-M-3","SFE-M","3","JZ",135,"50%","40",1,0,0,94,5,"n","n","y"
"2023-06-25","SFE-M-3","SFE-M","3","JZ",150,"75%","40",1,0,0,98,1,"n","n","y"
"2023-07-03","SFE-M-3","SFE-M","3","JZ",0,"75%","75",1,0,0,98,1,"n","n","n"
"2023-07-03","SFE-M-3","SFE-M","3","JZ",15,"25%","26",35,0,0,65,0,"n","n","n"
"2023-07-03","SFE-M-3","SFE-M","3","JZ",30,"25%","39",0,0,0,100,0,"n","n","n"
"2023-07-03","SFE-M-3","SFE-M","3","JZ",45,"50%","78",0,0,0,100,0,"n","n","n"
"2023-07-03","SFE-M-3","SFE-M","3","JZ",60,"25%","50",0,0,0,100,0,"n","n","n"
"2023-07-03","SFE-M-3","SFE-M","3","JZ",75,"50%","75",10,0,0,90,0,"n","n","n"
"2023-07-03","SFE-M-3","SFE-M","3","JZ",90,"50%","72",5,0,0,95,0,"n","n","n"
"2023-07-03","SFE-M-3","SFE-M","3","JZ",105,"25%","18",0,0,0,95,5,"n","n","n"
"2023-07-03","SFE-M-3","SFE-M","3","JZ",120,"50%","32",1,0,0,98,1,"y","n","y"
"2023-07-03","SFE-M-3","SFE-M","3","JZ",135,"75%","31",2,2,0,93,3,"y","n","y"
"2023-07-03","SFE-M-3","SFE-M","3","JZ",150,"25%","37",3,0,0,97,0,"n","n","n"
"2023-07-10","SFE-M-3","SFE-M","3","JZ",0,"50%","70",5,0,0,95,0,"n","n","n"
"2023-07-10","SFE-M-3","SFE-M","3","JZ",15,"25%","43",7,0,0,93,0,"n","n","n"
"2023-07-10","SFE-M-3","SFE-M","3","JZ",30,"50%","83",2,0,0,98,0,"n","n","n"
"2023-07-10","SFE-M-3","SFE-M","3","JZ",45,"50%","83",2,0,0,98,0,"n","n","n"
"2023-07-10","SFE-M-3","SFE-M","3","JZ",60,"25%","53",0,0,0,100,0,"n","n","n"
"2023-07-10","SFE-M-3","SFE-M","3","JZ",75,"50%","54",51,0,0,46,3,"n","n","n"
"2023-07-10","SFE-M-3","SFE-M","3","JZ",90,"50%","64",0,0,0,99,1,"n","n","n"
"2023-07-10","SFE-M-3","SFE-M","3","JZ",105,"25%","29",1,3,0,93,3,"y","n","y"
"2023-07-10","SFE-M-3","SFE-M","3","JZ",120,"50%","34",2,0,0,96,2,"y","n","y"
"2023-07-10","SFE-M-3","SFE-M","3","JZ",135,"75%","29",2,0,0,97,1,"n","n","y"
"2023-07-10","SFE-M-3","SFE-M","3","JZ",150,"25%","38",4,5,0,91,0,"y","n","n"
"2023-07-17","SFE-M-3","SFE-M","3","JZ",0,"50%","65",1,0,0,99,0,"n","n","n"
"2023-07-17","SFE-M-3","SFE-M","3","JZ",15,"25%","51",4,0,0,95,1,"n","y","n"
"2023-07-17","SFE-M-3","SFE-M","3","JZ",30,"50%","73",0,0,0,100,0,"n","n","n"
"2023-07-17","SFE-M-3","SFE-M","3","JZ",45,"50%","78",0,0,0,100,0,"n","n","n"
"2023-07-17","SFE-M-3","SFE-M","3","JZ",60,"25%","39",0,0,0,100,0,"n","n","n"
"2023-07-17","SFE-M-3","SFE-M","3","JZ",75,"50%","70",7,0,0,91,2,"n","n","n"
"2023-07-17","SFE-M-3","SFE-M","3","JZ",90,"75%","82",5,0,0,94,1,"n","n","n"
"2023-07-17","SFE-M-3","SFE-M","3","JZ",105,"25%","26",0,4,0,92,4,"y","y","y"
"2023-07-17","SFE-M-3","SFE-M","3","JZ",120,"50%","24",1,3,0,94,2,"y","n","y"
"2023-07-17","SFE-M-3","SFE-M","3","JZ",135,"75%","33",2,0,0,98,0,"y","n","y"
"2023-07-17","SFE-M-3","SFE-M","3","JZ",150,"25%","26",5,0,0,95,0,"y","n","n"
"2023-07-24","SFE-M-3","SFE-M","3","JZ",0,"50%","64",4,0,1,95,0,"n","y","n"
"2023-07-24","SFE-M-3","SFE-M","3","JZ",15,"50%","75",0,0,1,99,0,"n","y","n"
"2023-07-24","SFE-M-3","SFE-M","3","JZ",30,"25%","47",5,0,0,95,0,"n","n","n"
"2023-07-24","SFE-M-3","SFE-M","3","JZ",45,"50%","78",1,0,0,99,0,"n","y","n"
"2023-07-24","SFE-M-3","SFE-M","3","JZ",60,"50%","70",3,0,2,95,0,"n","y","n"
"2023-07-24","SFE-M-3","SFE-M","3","JZ",75,"25%","31",5,0,3,92,0,"n","y","n"
"2023-07-24","SFE-M-3","SFE-M","3","JZ",90,"50%","57",95,0,0,5,0,"n","y","n"
"2023-07-24","SFE-M-3","SFE-M","3","JZ",105,"75%","43",2,3,0,92,3,"y","n","y"
"2023-07-24","SFE-M-3","SFE-M","3","JZ",120,"25%","18",7,0,0,93,0,"y","n","y"
"2023-07-24","SFE-M-3","SFE-M","3","JZ",135,"50%","25",15,0,0,85,0,"y","n","y"
"2023-07-24","SFE-M-3","SFE-M","3","JZ",150,"75%","21",10,7,0,83,0,"y","n","y"
"2023-07-31","SFE-M-3","SFE-M","3","JZ",0,"75%","40",4,0,0,96,0,"n","y","n"
"2023-07-31","SFE-M-3","SFE-M","3","JZ",15,"50%","86",0,0,5,95,0,"n","y","n"
"2023-07-31","SFE-M-3","SFE-M","3","JZ",30,"75%","80",15,0,2,83,0,"n","y","n"
"2023-07-31","SFE-M-3","SFE-M","3","JZ",45,"25%","55",5,0,4,91,0,"n","y","n"
"2023-07-31","SFE-M-3","SFE-M","3","JZ",60,"50%","74",5,0,4,91,0,"n","y","n"
"2023-07-31","SFE-M-3","SFE-M","3","JZ",75,"75%","78",5,0,5,90,0,"n","y","n"
"2023-07-31","SFE-M-3","SFE-M","3","JZ",90,"25%","37",90,0,0,10,0,"n","y","n"
"2023-07-31","SFE-M-3","SFE-M","3","JZ",105,"50%","34",6,6,0,88,0,"y","n","y"
"2023-07-31","SFE-M-3","SFE-M","3","JZ",120,"75%","25",4,6,0,90,0,"y","n","y"
"2023-07-31","SFE-M-3","SFE-M","3","JZ",135,"25%","17",7,4,0,89,0,"y","n","y"
"2023-07-31","SFE-M-3","SFE-M","3","JZ",150,"50%","43",71,2,0,25,2,"y","n","y"
"2023-08-07","SFE-M-3","SFE-M","3","JZ",0,"50%","77",10,0,30,60,0,"n","y","n"
"2023-08-07","SFE-M-3","SFE-M","3","JZ",15,"25%","38",1,0,0,98,1,"n","y","n"
"2023-08-07","SFE-M-3","SFE-M","3","JZ",30,"50%","74",0,0,10,90,0,"n","y","n"
"2023-08-07","SFE-M-3","SFE-M","3","JZ",45,"75%","95",10,0,65,25,0,"n","y","n"
"2023-08-07","SFE-M-3","SFE-M","3","JZ",60,"25%","43",20,0,0,80,0,"n","y","n"
"2023-08-07","SFE-M-3","SFE-M","3","JZ",75,"50%","69",5,0,0,95,0,"n","n","n"
"2023-08-07","SFE-M-3","SFE-M","3","JZ",90,"75%","76",5,8,0,87,0,"y","y","n"
"2023-08-07","SFE-M-3","SFE-M","3","JZ",105,"25%","25",7,20,0,70,3,"y","n","y"
"2023-08-07","SFE-M-3","SFE-M","3","JZ",120,"50%","23",2,15,0,76,7,"y","n","y"
"2023-08-07","SFE-M-3","SFE-M","3","JZ",135,"75%","25",5,4,0,91,0,"y","n","y"
"2023-08-07","SFE-M-3","SFE-M","3","JZ",150,"25%","30",15,5,4,76,0,"y","y","n"
"2023-08-14","SFE-M-3","SFE-M","3","JZ",0,"50%","69",10,0,10,80,0,"n","y","n"
"2023-08-14","SFE-M-3","SFE-M","3","JZ",15,"50%","77",7,0,7,86,0,"n","y","n"
"2023-08-14","SFE-M-3","SFE-M","3","JZ",30,"25%","53",2,0,3,95,0,"n","y","n"
"2023-08-14","SFE-M-3","SFE-M","3","JZ",45,"50%","76",35,0,35,30,0,"n","y","n"
"2023-08-14","SFE-M-3","SFE-M","3","JZ",60,"50%","73",47.5,0,47.5,5,0,"n","y","n"
"2023-08-14","SFE-M-3","SFE-M","3","JZ",75,"25%","40",4,0,0,93,3,"y","y","n"
"2023-08-14","SFE-M-3","SFE-M","3","JZ",90,"50%","57",47.5,0,47.5,5,0,"y","y","n"
"2023-08-14","SFE-M-3","SFE-M","3","JZ",105,"75%","32",15,35,0,50,0,"y","n","y"
"2023-08-14","SFE-M-3","SFE-M","3","JZ",120,"25%","19",3,45,0,52,0,"y","n","y"
"2023-08-14","SFE-M-3","SFE-M","3","JZ",135,"50%","22",6,12,0,82,0,"y","n","y"
"2023-08-14","SFE-M-3","SFE-M","3","JZ",150,"75%","31",40,30,10,20,0,"y","y","n"
"2023-08-22","SFE-M-3","SFE-M","3","JZ",0,"75%","78",0,2,1,97,0,"y","y","n"
"2023-08-22","SFE-M-3","SFE-M","3","JZ",15,"25%","27",0,0,0,98,2,"n","y","n"
"2023-08-22","SFE-M-3","SFE-M","3","JZ",30,"50%","80",15,7,7,71,0,"y","y","n"
"2023-08-22","SFE-M-3","SFE-M","3","JZ",45,"50%","85",10,15,15,60,0,"y","y","n"
"2023-08-22","SFE-M-3","SFE-M","3","JZ",60,"25%","40",7,1,0,92,0,"y","y","n"
"2023-08-22","SFE-M-3","SFE-M","3","JZ",75,"50%","70",40,0,0,60,0,"n","y","n"
"2023-08-22","SFE-M-3","SFE-M","3","JZ",90,"75%","78",35,10,0,55,0,"y","y","n"
"2023-08-22","SFE-M-3","SFE-M","3","JZ",105,"25%","22",50,40,0,10,0,"y","y","y"
"2023-08-22","SFE-M-3","SFE-M","3","JZ",120,"50%","25",5,45,0,50,0,"y","y","y"
"2023-08-22","SFE-M-3","SFE-M","3","JZ",135,"75%","26",20,12,0,68,0,"y","y","y"
"2023-08-22","SFE-M-3","SFE-M","3","JZ",150,"25%","25",25,15,2,58,0,"y","y","n"
"2023-08-28","SFE-M-3","SFE-M","3","JZ",0,"75%","93",0,0,1,99,0,"y","y","n"
"2023-08-28","SFE-M-3","SFE-M","3","JZ",15,"25%","53",0,0,0,100,0,"y","y","n"
"2023-08-28","SFE-M-3","SFE-M","3","JZ",30,"50%","75",0,0,0,100,0,"y","y","n"
"2023-08-28","SFE-M-3","SFE-M","3","JZ",45,"75%","87",90,0,0,10,0,"y","y","n"
"2023-08-28","SFE-M-3","SFE-M","3","JZ",60,"25%","38",40,0,0,59,1,"n","n","n"
"2023-08-28","SFE-M-3","SFE-M","3","JZ",75,"50%","71",0,0,0,99,1,"n","y","n"
"2023-08-28","SFE-M-3","SFE-M","3","JZ",90,"75%","60",25,5,1,69,0,"y","y","n"
"2023-08-28","SFE-M-3","SFE-M","3","JZ",105,"25%","23",75,20,0,5,0,"y","n","y"
"2023-08-28","SFE-M-3","SFE-M","3","JZ",120,"50%","19",1,79,0,20,0,"y","n","y"
"2023-08-28","SFE-M-3","SFE-M","3","JZ",135,"75%","23",15,25,0,60,0,"y","n","y"
"2023-08-28","SFE-M-3","SFE-M","3","JZ",150,"25%","23",50,7,0,43,0,"y","n","n"
"2023-09-04","SFE-M-3","SFE-M","3","JZ",0,"25%","54",0,0,0,98,2,"n","n","n"
"2023-09-04","SFE-M-3","SFE-M","3","JZ",15,"50%","75",3,0,0,97,0,"n","n","n"
"2023-09-04","SFE-M-3","SFE-M","3","JZ",30,"75%","90",0,0,0,100,0,"n","n","n"
"2023-09-04","SFE-M-3","SFE-M","3","JZ",45,"25%","44",0,0,0,99,1,"n","n","n"
"2023-09-04","SFE-M-3","SFE-M","3","JZ",60,"50%","70",0,0,0,100,0,"n","n","n"
"2023-09-04","SFE-M-3","SFE-M","3","JZ",75,"50%","66",0,0,0,99,1,"n","y","n"
"2023-09-04","SFE-M-3","SFE-M","3","JZ",90,"25%","33",0,0,0,99,1,"y","y","n"
"2023-09-04","SFE-M-3","SFE-M","3","JZ",105,"50%","19",3,92,0,5,0,"y","n","y"
"2023-09-04","SFE-M-3","SFE-M","3","JZ",120,"75%","22",2,88,0,10,0,"y","n","y"
"2023-09-04","SFE-M-3","SFE-M","3","JZ",135,"25%","16",5,20,0,75,0,"y","n","y"
"2023-09-04","SFE-M-3","SFE-M","3","JZ",150,"50%","41",35,7,0,58,0,"y","n","n"
"2023-09-12","SFE-M-3","SFE-M","3","JZ",0,"50%","67",0,0,0,100,0,"n","n","n"
"2023-09-12","SFE-M-3","SFE-M","3","JZ",15,"50%","81",0,0,0,100,0,"n","n","n"
"2023-09-12","SFE-M-3","SFE-M","3","JZ",30,"25%","39",0,0,0,98,2,"n","n","n"
"2023-09-12","SFE-M-3","SFE-M","3","JZ",45,"50%","71",0,0,0,100,0,"n","n","n"
"2023-09-12","SFE-M-3","SFE-M","3","JZ",60,"50%","68",2,0,0,98,0,"n","n","n"
"2023-09-12","SFE-M-3","SFE-M","3","JZ",75,"25%","31",0,0,0,99,1,"n","n","n"
"2023-09-12","SFE-M-3","SFE-M","3","JZ",90,"50%","57",0,0,0,98,2,"y","n","n"
"2023-09-12","SFE-M-3","SFE-M","3","JZ",105,"75%","30",0,60,0,40,0,"y","n","y"
"2023-09-12","SFE-M-3","SFE-M","3","JZ",120,"25%","17",0,70,0,30,0,"y","n","y"
"2023-09-12","SFE-M-3","SFE-M","3","JZ",135,"50%","23",0,40,0,60,0,"y","n","y"
"2023-09-12","SFE-M-3","SFE-M","3","JZ",150,"75%","29",35,20,0,45,0,"y","n","n"
"2023-09-18","SFE-M-3","SFE-M","3","JZ",0,"25%","42",0,0,3,96,1,"n","y","n"
"2023-09-18","SFE-M-3","SFE-M","3","JZ",15,"50%","70",0,0,0,100,0,"n","y","n"
"2023-09-18","SFE-M-3","SFE-M","3","JZ",30,"75%","83",0,0,0,100,0,"n","y","n"
"2023-09-18","SFE-M-3","SFE-M","3","JZ",45,"25%","40",0,0,0,100,0,"n","y","n"
"2023-09-18","SFE-M-3","SFE-M","3","JZ",60,"50%","63",0,0,0,100,0,"n","n","n"
"2023-09-18","SFE-M-3","SFE-M","3","JZ",75,"75%","87",0,0,0,100,0,"n","y","n"
"2023-09-18","SFE-M-3","SFE-M","3","JZ",90,"25%","29",0,0,0,97,3,"y","n","n"
"2023-09-18","SFE-M-3","SFE-M","3","JZ",105,"50%","23",0,85,0,15,0,"y","n","y"
"2023-09-18","SFE-M-3","SFE-M","3","JZ",120,"75%","25",0,75,0,25,0,"y","n","y"
"2023-09-18","SFE-M-3","SFE-M","3","JZ",135,"25%","14",0,90,0,10,0,"y","n","y"
"2023-09-18","SFE-M-3","SFE-M","3","JZ",150,"50%","36",55,15,0,30,0,"y","n","n"
"2023-09-24","SFE-M-3","SFE-M","3","JZ",0,"50%","69",0,0,0,100,0,"n","y","n"
"2023-09-24","SFE-M-3","SFE-M","3","JZ",15,"50%","82",0,0,0,100,0,"n","y","n"
"2023-09-24","SFE-M-3","SFE-M","3","JZ",30,"25%","40",0,0,0,100,0,"n","n","n"
"2023-09-24","SFE-M-3","SFE-M","3","JZ",45,"50%","66",0,0,0,100,0,"n","n","n"
"2023-09-24","SFE-M-3","SFE-M","3","JZ",60,"75%","93",0,0,0,100,0,"n","n","n"
"2023-09-24","SFE-M-3","SFE-M","3","JZ",75,"25%","30",0,0,0,100,0,"n","n","n"
"2023-09-24","SFE-M-3","SFE-M","3","JZ",90,"50%","57",0,0,0,100,0,"y","n","n"
"2023-09-24","SFE-M-3","SFE-M","3","JZ",105,"75%","30",0,65,0,35,0,"y","n","y"
"2023-09-24","SFE-M-3","SFE-M","3","JZ",120,"25%","16",0,85,0,15,0,"y","n","y"
"2023-09-24","SFE-M-3","SFE-M","3","JZ",135,"50%","20",0,90,0,10,0,"y","n","y"
"2023-09-24","SFE-M-3","SFE-M","3","JZ",150,"75%","37",0,10,0,90,0,"y","n","n"
"2023-06-20","SFE-M-4","SFE-M","4","TAE",0,"75%","34",0,0,0,100,0,"n","n","n"
"2023-06-20","SFE-M-4","SFE-M","4","TAE",15,"75%","7",0,0,0,100,0,"n","n","y"
"2023-06-20","SFE-M-4","SFE-M","4","TAE",30,"50%","27",0,0,0,100,0,"n","n","y"
"2023-06-20","SFE-M-4","SFE-M","4","TAE",45,"75%","23",5,0,0,95,0,"n","n","n"
"2023-06-20","SFE-M-4","SFE-M","4","TAE",60,"25%","34",1,0,0,99,0,"n","n","n"
"2023-06-20","SFE-M-4","SFE-M","4","TAE",75,"50%","59",5,0,0,95,0,"n","n","n"
"2023-06-20","SFE-M-4","SFE-M","4","TAE",90,"75%","31",1,0,0,99,0,"n","n","n"
"2023-06-20","SFE-M-4","SFE-M","4","TAE",105,"25%","63",0,0,0,100,0,"n","n","n"
"2023-06-20","SFE-M-4","SFE-M","4","TAE",120,"50%","65",0,0,0,100,0,"n","n","n"
"2023-06-20","SFE-M-4","SFE-M","4","TAE",135,"75%","42",5,0,0,95,0,"n","n","n"
"2023-06-20","SFE-M-4","SFE-M","4","TAE",150,"25%","80",0,0,0,100,0,"n","n","n"
"2023-06-25","SFE-M-4","SFE-M","4","TAE",0,"75%","18",1,0,0,99,0,"n","n","n"
"2023-06-25","SFE-M-4","SFE-M","4","TAE",15,"75%","8",0,0,0,100,0,"n","n","y"
"2023-06-25","SFE-M-4","SFE-M","4","TAE",30,"50%","20",0,0,0,100,0,"n","n","y"
"2023-06-25","SFE-M-4","SFE-M","4","TAE",45,"75%","29",2,0,0,98,0,"y","n","n"
"2023-06-25","SFE-M-4","SFE-M","4","TAE",60,"25%","32",0,0,0,100,0,"n","n","n"
"2023-06-25","SFE-M-4","SFE-M","4","TAE",75,"50%","58",2,0,0,98,0,"n","n","n"
"2023-06-25","SFE-M-4","SFE-M","4","TAE",90,"75%","31",15,0,0,85,0,"n","n","n"
"2023-06-25","SFE-M-4","SFE-M","4","TAE",105,"50%","70",0,0,0,100,0,"n","n","n"
"2023-06-25","SFE-M-4","SFE-M","4","TAE",120,"50%","80",0,0,0,100,0,"n","n","n"
"2023-06-25","SFE-M-4","SFE-M","4","TAE",135,"75%","41",30,0,0,70,0,"n","n","n"
"2023-06-25","SFE-M-4","SFE-M","4","TAE",150,"75%","110",0,0,0,100,0,"n","n","n"
"2023-07-03","SFE-M-4","SFE-M","4","TAE",0,"75%","38",3,0,0,97,0,"n","n","n"
"2023-07-03","SFE-M-4","SFE-M","4","TAE",15,"75%","20",0,0,0,100,0,"n","n","n"
"2023-07-03","SFE-M-4","SFE-M","4","TAE",30,"50%","7",0,0,0,100,0,"n","n","y"
"2023-07-03","SFE-M-4","SFE-M","4","TAE",45,"75%","15",4,0,0,96,0,"n","n","n"
"2023-07-03","SFE-M-4","SFE-M","4","TAE",60,"25%","22",0,0,0,100,0,"n","n","n"
"2023-07-03","SFE-M-4","SFE-M","4","TAE",75,"50%","55",25,0,0,75,0,"n","n","n"
"2023-07-03","SFE-M-4","SFE-M","4","TAE",90,"75%","42",80,0,0,20,0,"n","n","n"
"2023-07-03","SFE-M-4","SFE-M","4","TAE",105,"50%","58",50,0,0,50,0,"n","n","n"
"2023-07-03","SFE-M-4","SFE-M","4","TAE",120,"50%","60",0,0,0,100,0,"n","n","n"
"2023-07-03","SFE-M-4","SFE-M","4","TAE",135,"75%","48",2,0,0,98,0,"n","n","n"
"2023-07-03","SFE-M-4","SFE-M","4","TAE",150,"50%","62",1,0,0,99,0,"n","n","n"
"2023-07-10","SFE-M-4","SFE-M","4","TAE",0,"25%","42",0,0,0,100,0,"n","n","n"
"2023-07-10","SFE-M-4","SFE-M","4","TAE",15,"75%","28",0,0,0,100,0,"n","n","y"
"2023-07-10","SFE-M-4","SFE-M","4","TAE",30,"50%","13",1,0,0,99,0,"n","n","y"
"2023-07-10","SFE-M-4","SFE-M","4","TAE",45,"75%","15",3,0,0,97,0,"n","n","n"
"2023-07-10","SFE-M-4","SFE-M","4","TAE",60,"25%","21",0,0,0,100,0,"n","n","n"
"2023-07-10","SFE-M-4","SFE-M","4","TAE",75,"50%","55",100,0,0,0,0,"n","n","n"
"2023-07-10","SFE-M-4","SFE-M","4","TAE",90,"75%","42",100,0,0,0,0,"n","n","n"
"2023-07-10","SFE-M-4","SFE-M","4","TAE",105,"25%","80",95,0,0,5,0,"n","y","n"
"2023-07-10","SFE-M-4","SFE-M","4","TAE",120,"50%","62",2,0,0,98,0,"n","n","n"
"2023-07-10","SFE-M-4","SFE-M","4","TAE",135,"75%","40",4,0,0,96,0,"n","y","n"
"2023-07-10","SFE-M-4","SFE-M","4","TAE",150,"25%","95",2,0,0,98,0,"n","y","n"
"2023-07-17","SFE-M-4","SFE-M","4","TAE",0,"25%","36",0,0,0,100,0,"n","n","n"
"2023-07-17","SFE-M-4","SFE-M","4","TAE",15,"75%","34",0,0,0,100,0,"n","n","y"
"2023-07-17","SFE-M-4","SFE-M","4","TAE",30,"75%","3",5,0,0,95,0,"n","n","y"
"2023-07-17","SFE-M-4","SFE-M","4","TAE",45,"25%","12",0,0,0,100,0,"n","n","y"
"2023-07-17","SFE-M-4","SFE-M","4","TAE",60,"50%","28",70,0,0,30,0,"n","y","n"
"2023-07-17","SFE-M-4","SFE-M","4","TAE",75,"75%","29",95,0,0,5,0,"n","y","n"
"2023-07-17","SFE-M-4","SFE-M","4","TAE",90,"25%","60",15,0,0,85,0,"n","y","n"
"2023-07-17","SFE-M-4","SFE-M","4","TAE",105,"50%","62",80,0,0,20,0,"n","n","n"
"2023-07-17","SFE-M-4","SFE-M","4","TAE",120,"75%","43",0,0,0,100,0,"n","y","n"
"2023-07-17","SFE-M-4","SFE-M","4","TAE",135,"25%","80",50,0,5,45,0,"n","y","n"
"2023-07-17","SFE-M-4","SFE-M","4","TAE",150,"50%","67",3,0,0,97,0,"n","y","n"
"2023-07-24","SFE-M-4","SFE-M","4","TAE",0,"50%","39",5,0,0,95,0,"n","n","n"
"2023-07-24","SFE-M-4","SFE-M","4","TAE",15,"75%","40",3,0,0,97,0,"y","n","y"
"2023-07-24","SFE-M-4","SFE-M","4","TAE",30,"25%","56",0,0,0,100,0,"n","y","n"
"2023-07-24","SFE-M-4","SFE-M","4","TAE",45,"50%","2",25,0,3,72,0,"n","y","y"
"2023-07-24","SFE-M-4","SFE-M","4","TAE",60,"75%","25",90,0,10,0,0,"n","y","n"
"2023-07-24","SFE-M-4","SFE-M","4","TAE",75,"25%","35",70,0,0,30,0,"n","y","n"
"2023-07-24","SFE-M-4","SFE-M","4","TAE",90,"50%","55",95,0,5,0,0,"n","y","n"
"2023-07-24","SFE-M-4","SFE-M","4","TAE",105,"75%","37",1,0,0,99,0,"n","y","n"
"2023-07-24","SFE-M-4","SFE-M","4","TAE",120,"25%","66",0,0,20,80,0,"n","y","n"
"2023-07-24","SFE-M-4","SFE-M","4","TAE",135,"50%","60",5,0,3,92,0,"n","y","n"
"2023-07-24","SFE-M-4","SFE-M","4","TAE",150,"75%","31",13,0,2,85,0,"n","y","n"
"2023-07-31","SFE-M-4","SFE-M","4","TAE",0,"25%","58",0,0,0,100,0,"y","n","n"
"2023-07-31","SFE-M-4","SFE-M","4","TAE",15,"50%","54",1,0,0,99,0,"n","n","y"
"2023-07-31","SFE-M-4","SFE-M","4","TAE",30,"75%","37",0,0,0,100,0,"n","n","n"
"2023-07-31","SFE-M-4","SFE-M","4","TAE",45,"25%","13",1,0,0,99,0,"n","y","y"
"2023-07-31","SFE-M-4","SFE-M","4","TAE",60,"50%","20",0,0,50,50,0,"n","y","n"
"2023-07-31","SFE-M-4","SFE-M","4","TAE",75,"75%","30",81,0,15,4,0,"n","y","n"
"2023-07-31","SFE-M-4","SFE-M","4","TAE",90,"25%","58",50,0,50,0,0,"n","y","n"
"2023-07-31","SFE-M-4","SFE-M","4","TAE",105,"50%","60",40,0,60,0,0,"n","y","n"
"2023-07-31","SFE-M-4","SFE-M","4","TAE",120,"75%","40",0,0,0,100,0,"n","y","n"
"2023-07-31","SFE-M-4","SFE-M","4","TAE",135,"25%","67",70,0,30,0,0,"n","y","n"
"2023-07-31","SFE-M-4","SFE-M","4","TAE",150,"50%","62",3,0,3,94,0,"n","y","n"
"2023-08-07","SFE-M-4","SFE-M","4","TAE",0,"25%","57",0,0,0,100,0,"y","n","y"
"2023-08-07","SFE-M-4","SFE-M","4","TAE",15,"50%","27",1,0,0,99,0,"y","n","n"
"2023-08-07","SFE-M-4","SFE-M","4","TAE",30,"75%","37",4,0,0,96,0,"n","n","n"
"2023-08-07","SFE-M-4","SFE-M","4","TAE",45,"25%","55",0,0,0,100,0,"n","n","n"
"2023-08-07","SFE-M-4","SFE-M","4","TAE",60,"50%","17",50,0,40,10,0,"n","y","n"
"2023-08-07","SFE-M-4","SFE-M","4","TAE",75,"75%","28",50,0,50,0,0,"n","y","n"
"2023-08-07","SFE-M-4","SFE-M","4","TAE",90,"25%","55",35,0,60,5,0,"n","y","n"
"2023-08-07","SFE-M-4","SFE-M","4","TAE",105,"50%","60",55,0,45,0,0,"n","y","n"
"2023-08-07","SFE-M-4","SFE-M","4","TAE",120,"75%","40",0,0,0,100,0,"n","y","n"
"2023-08-07","SFE-M-4","SFE-M","4","TAE",135,"25%","67",55,0,45,0,0,"n","y","n"
"2023-08-07","SFE-M-4","SFE-M","4","TAE",150,"50%","60",15,0,5,80,0,"n","y","n"
"2023-08-14","SFE-M-4","SFE-M","4","TAE",0,"25%","50",0,0,0,100,0,"n","n","n"
"2023-08-14","SFE-M-4","SFE-M","4","TAE",15,"50%","25",0,0,0,100,0,"y","n","n"
